distance,elevation,gradient,hypso
19045.05319837,2386,0.08,0.485983532213314
19032.55319837,2385,0.24,0.486596820861177
19020.05319837,2382,0.24,0.48834001143153
19007.55319837,2379,0.32,0.490158863883221
18995.05319837,2375,0.32,0.492781405876926
18982.55319837,2371,0.08,0.489153813419724
18970.05319837,2370,0.0562647075498827,0.461772783227779
16964.2027304758,2208,0.08,0.381617472406495
16258.5046789418,2129,0.08,0.404844157716916
16246.0046789418,2128,0.08,0.405240601238257
16233.5046789418,2127,0.113137084989848,0.405736786976179
16098.1493398825,2111.00439453125,0.00017578125,0.413060847910599
16085.6493398825,2111.00219726562,0.00017578125,0.412951492190916
16073.1493398825,2111,0.08,0.412943342064926
16060.6493398825,2110,0.16,0.41349286415567
16048.1493398825,2108,0.16,0.414272049915034
16035.6493398825,2106,0.169705627484771,0.41511308153605
15975.2940008232,2100.03466796875,0.00017578125,0.417919131880049
15962.7940008232,2100.03247070312,0.000179538831160647,0.417901392468446
15388.1619664672,2068,0.16,0.399518767484162
15375.6619664672,2066,0.16,0.400572057975846
15363.1619664672,2064,0.08,0.401558223680278
15350.6619664672,2063,0.0549803143731181,0.402094528640341
20161.9949366116,2671.00634765625,0.000179538831160647,0.526064982371156
19087.7308678997,2388,0.0565685424949238,0.485957577473485
18952.3755288403,2369.00537109375,0.000179538831160647,0.461784715389099
16976.7027304758,2209,0.08,0.382360692115537
16215.8270094121,2125,0.08,0.40650346617029
16203.3270094121,2124,0.08,0.407023544222277
16190.8270094121,2123,0.08,0.407532681550206
16178.3270094121,2122,0.16,0.408041586422355
16165.8270094121,2120,0.16,0.409013252890189
16153.3270094121,2118,0.24,0.409999568636917
16140.8270094121,2115,0.24,0.41141622094157
16128.3270094121,2112,0.07939453125,0.413040804843259
16115.8270094121,2111.00756835938,0.000179538831160647,0.413417242091338
16017.9716703528,2103,0.08,0.416716763193656
16005.4716703528,2102,0.15697265625,0.417196270415081
15992.9716703528,2100.03784179688,0.000179538831160647,0.418000797134548
15332.9842969375,2062.02807617188,0.000179538831160647,0.402599944061026
20144.317267082,2671.00317382812,0.000179538831160647,0.507402443860279
19142.9085374293,2389.00659179688,0.00017578125,0.488782648074835
19130.4085374293,2389.00439453125,0.00017578125,0.488196435357586
19117.9085374293,2389.00219726562,0.00017578125,0.48582980983117
19105.4085374293,2389,0.0565685424949238,0.485734171561938
18934.6978593107,2369.00219726562,0.00017578125,0.461175886413368
18922.1978593107,2369,0.169705627484771,0.46065550809711
16989.2027304758,2210,0.08,0.381708353021151
15315.3066274079,2062.02490234375,0.000179538831160647,0.402597920260133
20126.6395975523,2671,0.0565685424949238,0.480144823885693
19210.586206959,2399,0.16,0.485427726185899
19198.086206959,2397,0.24,0.486708746148522
19185.586206959,2394,0.24,0.488602757150586
19173.086206959,2391,0.15921875,0.490576662815006
19160.586206959,2389.009765625,0.000179538831160647,0.490910077032159
18904.520189781,2366,0.509116882454314,0.46271122079061
17001.7027304758,2212,0.16,0.380399336721428
15297.6289578782,2062.02172851562,0.000179538831160647,0.400705772809433
13891.778489984,2004.01831054688,0.000172633491500622,0.398951717255638
20108.9619280226,2670,0.24,0.481010275595772
20096.4619280226,2667,0.24,0.483722330589296
20083.9619280226,2664,0.282842712474619,0.486611027222972
19228.2638764887,2399.00317382812,0.000179538831160647,0.48937903315546
18886.8425202513,2357,0.64,0.468679598785248
18874.3425202513,2349,0.4,0.47385153095228
18861.8425202513,2344,0.339411254969543,0.477038326206259
17842.7561210691,2262,0.15810546875,0.43397051966784
17830.2561210691,2260.02368164062,0.00017578125,0.430524743373628
17817.7561210691,2260.021484375,0.000179538831160647,0.430247225125128
17014.2027304758,2213,0.08,0.379835362692518
15279.9512883485,2062.0185546875,0.00017578125,0.400657913081986
15267.4512883485,2062.01635742188,0.00017578125,0.400600041212038
15254.9512883485,2062.01416015625,0.00017578125,0.400535348569945
15242.4512883485,2062.01196289062,0.00017578125,0.400287265821139
15229.9512883485,2062.009765625,0.00017578125,0.399360690392583
15217.4512883485,2062.00756835938,0.00017578125,0.399214336034354
15204.9512883485,2062.00537109375,0.000179538831160647,0.399105053985601
13909.4561595137,2007,0.168669826535768,0.397653131077912
13874.1008204544,2004.01525878906,0.000172633491500622,0.398723538402488
20066.284258493,2659,0.32,0.490603139004332
20053.784258493,2655,0.24,0.494219436626117
20041.284258493,2652,0.24,0.49685198193997
20028.784258493,2649,0.169705627484771,0.497303832267505
19245.9415460183,2399.00634765625,0.000179538831160647,0.489476783841809
18844.1648507217,2338,0.113137084989848,0.478703614784616
17860.4337905987,2263,0.0565685424949238,0.433344313458156
17800.0784515394,2260.01831054688,0.000179538831160647,0.430199960751515
17031.8804000054,2215,0.113137084989848,0.378735135400561
15187.2736188189,2062.00219726562,0.00017578125,0.399092205723749
15174.7736188189,2062,0.0552979599974792,0.398887364404968
13927.1338290434,2010,0.169705627484771,0.396103004689614
13856.4231509247,2004.01220703125,0.000172633491500622,0.398202328607736
20011.1065889633,2646,0.169705627484771,0.500217884112561
19263.619215548,2399.00952148438,0.000179538831160647,0.489799648247053
18826.487181192,2336,0.0565685424949238,0.47430013829396
17878.1114601284,2264,0.0565685424949238,0.432924422421661
17782.4007820097,2260.01513671875,0.000179538831160647,0.430120629294151
17044.3804000054,2216,0.08,0.378324371163406
15157.0959492892,2061.0224609375,0.000179538831160647,0.399383576749678
13944.811498573,2010.00305175781,0.000172633491500622,0.396151201824468
13838.7454813951,2004.00915527344,0.000172633491500622,0.398129445499994
19993.4289194336,2643,0.226274169979695,0.496008154550587
19281.2968850777,2399.0126953125,0.000179538831160647,0.501836485577225
18808.8095116624,2335,0.07876953125,0.474820031978915
17890.6114601284,2267,0.24,0.431455463462363
17764.7231124801,2260.01196289062,0.00017578125,0.429931136288784
17752.2231124801,2260.009765625,0.00017578125,0.426734897168176
17739.7231124801,2260.00756835938,0.00017578125,0.424973623240926
17727.2231124801,2260.00537109375,0.00017578125,0.423219225788743
17714.7231124801,2260.00317382812,0.000179538831160647,0.419482932495643
17056.8804000054,2218,0.16,0.377284663645462
15139.4182797596,2061.01928710938,0.000179538831160647,0.399381649164078
13962.4891681027,2010.00610351562,0.000172633491500622,0.396327532825509
13821.0678118654,2004.00610351562,0.000172633491500622,0.39795682072627
19975.751249904,2639,0.4,0.495954540193548
19963.251249904,2634,0.4,0.498514446249064
19950.751249904,2629,0.56,0.503052860889344
19938.251249904,2622,0.64,0.509080083097934
19925.751249904,2614,0.56,0.51540486095384
19913.251249904,2607,0.282842712474619,0.519083084798565
19461.4745546073,2454,0.64,0.53539993028905
19448.9745546073,2446,0.64,0.540645829499769
19436.4745546073,2438,0.64,0.545602601272004
19423.9745546073,2430,0.48,0.550612818347257
19411.4745546073,2424,0.32,0.551694585273421
19398.9745546073,2420,0.24,0.553458642158203
19386.4745546073,2417,0.16,0.542345781510946
19373.9745546073,2415,0.08,0.542313450841243
19361.4745546073,2414,0.16,0.542858412259504
19348.9745546073,2412,0.32,0.494684802228802
19336.4745546073,2408,0.32,0.497361893152091
19323.9745546073,2404,0.24,0.499420613061543
19311.4745546073,2401,0.15873046875,0.500748882380878
19298.9745546073,2399.01586914062,0.000179538831160647,0.501871366436351
18796.3095116624,2334.01538085938,0.00017578125,0.474039513649324
18783.8095116624,2334.01318359375,0.00017578125,0.474014328623471
18771.3095116624,2334.01098632812,0.00017578125,0.470935624497186
18758.8095116624,2334.0087890625,0.00017578125,0.470065994339366
18746.3095116624,2334.00659179688,0.00017578125,0.469741451288598
18733.8095116624,2334.00439453125,0.00017578125,0.469417379497344
18721.3095116624,2334.00219726562,0.00017578125,0.464562620335354
18708.8095116624,2334,0.0565685424949238,0.458005125692754
17903.1114601284,2270,0.24,0.429552013096358
17697.0454429504,2260,0.08,0.41930926487667
17684.5454429504,2259,0.08,0.419817598496563
17672.0454429504,2258,0.24,0.420367575906403
17659.5454429504,2255,0.24,0.422263884062601
17647.0454429504,2252,0.24,0.424193431240624
17634.5454429504,2249,0.16,0.42610990546557
17622.0454429504,2247,0.16,0.426833271717958
17609.5454429504,2245,0.24,0.42806282701615
17597.0454429504,2242,0.167330190641723,0.429844746383121
17069.3804000054,2221,0.24,0.375268046842198
15121.7406102299,2061.01611328125,0.000179538831160647,0.399379721630853
13980.1668376324,2010.00915527344,0.000172633491500622,0.396411456509421
13803.3901423357,2004.00305175781,0.000172633491500622,0.397901080819453
19895.5735803743,2602,0.226274169979695,0.506769243317065
19491.652224137,2469,0.4,0.528607992977952
19479.152224137,2464,0.565685424949238,0.531068905894623
18691.1318421327,2333,0.16,0.458554515199522
18678.6318421327,2331,0.16,0.459698091451601
18666.1318421327,2329,0.169705627484771,0.460907921025973
17920.7891296581,2274,0.226274169979695,0.427056764748144
17579.3677734207,2239.0419921875,0.000179538831160647,0.431444460342932
17087.0580695351,2226,0.282842712474619,0.371917536093414
15104.0629407002,2061.01293945312,0.000179538831160647,0.399377794149999
13997.844507162,2010.01220703125,0.000172633491500622,0.396556307604797
13785.7124728061,2004,0.0565685424949238,0.395756992810515
19877.8959108446,2598,0.4,0.507694434244324
19865.3959108446,2593,0.4,0.511380242780316
19852.8959108446,2588,0.45254833995939,0.515082938287076
19509.3298936667,2478,0.509116882454314,0.524318162295611
18648.454172603,2326,0.15853515625,0.46281484041235
18635.954172603,2324.01831054688,0.000179538831160647,0.46246086065017
17938.4667991877,2276,0.113137084989848,0.42578516512457
17561.6901038911,2239.03881835938,0.000179538831160647,0.431253931861566
17099.5580695351,2229,0.24,0.369874678438107
15086.3852711706,2061.009765625,0.000179538831160647,0.399375866721516
14015.5221766917,2010.01525878906,0.000172633491500622,0.3966411026009
13768.0348032764,2003,0.0565685424949238,0.395997709946308
19835.218241315,2580,0.48,0.5189684920565
19822.718241315,2574,0.4,0.52301746063428
19810.218241315,2569,0.48,0.526749798766576
19797.718241315,2563,0.48,0.530946449154829
19785.218241315,2557,0.4,0.535636374566594
19772.718241315,2552,0.282842712474619,0.539451551511954
19539.5075631963,2491,0.4,0.515397542818596
19527.0075631963,2486,0.45254833995939,0.518612132828363
18618.2765030734,2324.01513671875,0.000179538831160647,0.462085279518348
17956.1444687174,2276.00317382812,0.000179538831160647,0.42588278348817
17544.0124343614,2239.03564453125,0.000179538831160647,0.431240023448693
17112.0580695351,2232,0.24,0.367818257010037
15068.7076016409,2061.00659179688,0.00017578125,0.398614694428725
15056.2076016409,2061.00439453125,0.00017578125,0.398338250642313
15043.7076016409,2061.00219726562,0.00017578125,0.398317536045922
15031.2076016409,2061,0.08,0.398315092140649
15018.7076016409,2060,0.24,0.397873768349813
15006.2076016409,2057,0.24,0.399529802379304
14993.7076016409,2054,0.113137084989848,0.401072516527181
14920.8522625816,2051,0.07939453125,0.401347440906902
14908.3522625816,2050.00756835938,0.00017578125,0.401866092285783
14895.8522625816,2050.00537109375,0.00017578125,0.401827192443929
14883.3522625816,2050.00317382812,0.000179538831160647,0.401803656724724
14033.1998462213,2010.01831054688,0.000172633491500622,0.396733254862169
13750.3571337467,2002,0.16,0.396521321260369
19755.0405717853,2547,0.24,0.532080205944718
19742.5405717853,2544,0.169705627484771,0.532419420110986
19582.185232726,2512,0.48,0.50105038936932
19569.685232726,2506,0.56,0.505667607997498
19557.185232726,2499,0.45254833995939,0.509938661864383
18600.5988335437,2324.01196289062,0.00017578125,0.460808362847846
18588.0988335437,2324.009765625,0.00017578125,0.460420432142127
18575.5988335437,2324.00756835938,0.00017578125,0.460161020222359
18563.0988335437,2324.00537109375,0.00017578125,0.459719440864165
18550.5988335437,2324.00317382812,0.000179538831160647,0.459451356744384
17973.822138247,2276.00634765625,0.000179538831160647,0.427380062856415
17526.3347648317,2239.03247070312,0.000179538831160647,0.431226116177168
17129.7357390648,2232.00317382812,0.000179538831160647,0.399658100079417
14976.0299321112,2052,0.07939453125,0.401407894879198
14963.5299321112,2051.00756835938,0.00017578125,0.401524816343442
14951.0299321112,2051.00537109375,0.00017578125,0.401456547269183
14938.5299321112,2051.00317382812,0.000179538831160647,0.401401015774449
14865.6745930519,2050,0.0540688095379948,0.401512426203713
14050.877515751,2013,0.168669826535768,0.395175695894372
13737.8571337467,2000,0.169705627484771,0.397535395787239
19724.8629022557,2541,0.16,0.531825954598742
19712.3629022557,2539,0.16,0.533165354538951
19699.8629022557,2537,0.16,0.529688452474142
19687.3629022557,2535,0.16,0.531028286493822
19674.8629022557,2533,0.24,0.531508422841356
19662.3629022557,2530,0.32,0.533393251785467
19649.8629022557,2526,0.08,0.51558939207745
19637.3629022557,2525,0.16,0.514537188550347
19624.8629022557,2523,0.16,0.499267054883173
19612.3629022557,2521,0.24,0.500711489888317
19599.8629022557,2518,0.339411254969543,0.497334622604405
18532.921164014,2324,0.0565685424949238,0.456396520507662
18128.9998077767,2296,0.16,0.424900399616449
18116.4998077767,2294,0.24,0.426237729537684
18103.9998077767,2291,0.24,0.42758046245477
18091.4998077767,2288,0.16,0.428850558608882
18078.9998077767,2286,0.16,0.426302178356911
18066.4998077767,2284,0.16,0.42741106637648
18053.9998077767,2282,0.16,0.428360809133896
18041.4998077767,2280,0.08,0.429567457692031
18028.9998077767,2279,0.16,0.430127584069813
18016.4998077767,2277,0.0790625,0.429831661603508
18003.9998077767,2276.01171875,0.00017578125,0.427730286116142
17991.4998077767,2276.00952148438,0.000179538831160647,0.42750846777567
17508.6570953021,2239.029296875,0.000179538831160647,0.431212210046863
17147.4134085944,2232.00634765625,0.000179538831160647,0.399719479591105
14847.9969235223,2049.04418945312,0.000179538831160647,0.401924124792124
14068.5551852807,2017,0.226274169979695,0.402088942693946
13720.1794642171,1997,0.22493453408565,0.399087295978034
18515.2434944844,2323,0.24,0.456989034456066
18502.7434944844,2320,0.24,0.458921238186729
18490.2434944844,2317,0.168780311970328,0.460726401051734
18146.6774773064,2299,0.169705627484771,0.423137674725714
17490.9794257724,2239.02612304688,0.000179538831160647,0.431198305057651
17172.4134085944,2233,0.07923828125,0.399152071637078
17159.9134085944,2232.00952148438,0.00025390625,0.399792532399925
14830.3192539926,2049.041015625,0.000179538831160647,0.401922195550345
14086.2328548103,2019,0.113137084989848,0.401028147524236
13702.5017946874,1993.02368164062,0.00017578125,0.401131140181058
13690.0017946874,1993.021484375,0.000172633491500622,0.401115277517228
18472.5658249547,2314.01635742188,0.000179538831160647,0.462366130235243
18164.355146836,2302,0.169705627484771,0.421196869618807
17473.3017562427,2239.02294921875,0.000179538831160647,0.431184401209404
17190.0910781241,2236,0.169705627484771,0.397313557610358
14812.6415844629,2049.03784179688,0.000179538831160647,0.401920266360126
14103.91052434,2020,0.0565685424949238,0.40055320995204
13672.3241251578,1993.01843261719,0.00017578125,0.401057676641666
13659.8241251578,1993.01623535156,0.00017578125,0.401055907635126
13647.3241251578,1993.01403808594,0.00017578125,0.401054138663794
13634.8241251578,1993.01184082031,0.00017578125,0.401052369727668
13622.3241251578,1993.00964355469,0.00017578125,0.401050600826748
13609.8241251578,1993.00744628906,0.00017578125,0.401048831961033
13597.3241251578,1993.00524902344,0.00017578125,0.401047063130523
13584.8241251578,1993.00305175781,0.000172633491500622,0.399947552516595
18454.888155425,2314.01318359375,0.00017578125,0.461995026400718
18442.388155425,2314.01098632812,0.00017578125,0.449689136753582
18429.888155425,2314.0087890625,0.00017578125,0.446868864330107
18417.388155425,2314.00659179688,0.00017578125,0.446480995686037
18404.888155425,2314.00439453125,0.00017578125,0.445939009026795
18392.388155425,2314.00219726562,0.00017578125,0.445695200416285
18379.888155425,2314,0.08,0.445675017023711
18367.388155425,2313,0.169705627484771,0.446176787704133
18182.0328163657,2304,0.113137084989848,0.419935365933807
17455.6240867131,2239.01977539062,0.00017578125,0.404931703936053
17443.1240867131,2239.017578125,0.00017578125,0.404624460450608
17430.6240867131,2239.01538085938,0.00017578125,0.40299417448895
17418.1240867131,2239.01318359375,0.00017578125,0.402615981492803
17405.6240867131,2239.01098632812,0.00017578125,0.402059252560859
17393.1240867131,2239.0087890625,0.00017578125,0.399794477435105
17380.6240867131,2239.00659179688,0.00017578125,0.399656317575919
17368.1240867131,2239.00439453125,0.00017578125,0.399141773241683
17355.6240867131,2239.00219726562,0.00017578125,0.398742809558448
17343.1240867131,2239,0.0553946347527196,0.398149507701578
17270.2687476538,2238.01098632812,0.00017578125,0.397339345963956
17257.7687476538,2238.0087890625,0.00017578125,0.396774289724309
17245.2687476538,2238.00659179688,0.00017578125,0.396605934016212
17232.7687476538,2238.00439453125,0.00017578125,0.396343709118519
17220.2687476538,2238.00219726562,0.00017578125,0.396127466356467
17207.7687476538,2238,0.113137084989848,0.396032340494768
14794.9639149333,2049.03466796875,0.00017578125,0.401648348076145
14782.4639149333,2049.03247070312,0.000179538831160647,0.401627662457792
14116.41052434,2021,0.08,0.400052126198603
13567.1464556281,1993,0.16,0.386871793775978
13554.6464556281,1991,0.08,0.387928715384175
13542.1464556281,1990,0.07951171875,0.388440231152919
13529.6464556281,1989.00610351562,0.000172633491500622,0.388751812155664
18349.7104858954,2310,0.24,0.448106531894327
18337.2104858954,2307,0.0782421875,0.44993861226223
