system:index,first,.geo
0,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.79082358023683,5.656539896712582]}"
1,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.79035876559422,5.65654536409247]}"
2,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7898939509516,5.656550831472358]}"
3,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78942913630898,5.656556298852245]}"
4,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78896432166637,5.656561766232134]}"
5,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78849950702376,5.656567233612022]}"
6,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78803469238113,5.65657270099191]}"
7,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78756987773852,5.656578168371797]}"
8,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78710506309591,5.656583635751686]}"
9,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78664024845328,5.656589103131575]}"
10,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78617543381067,5.656594570511463]}"
11,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78571061916806,5.6566000378913515]}"
12,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78524580452545,5.656605505271239]}"
13,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78478098988282,5.656610972651127]}"
14,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7843161752402,5.656616440031015]}"
15,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7838513605976,5.656621907410903]}"
16,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78338654595498,5.656627374790792]}"
17,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78292173131236,5.65663284217068]}"
18,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78245691666974,5.6566383095505675]}"
19,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78199210202715,5.656643776930456]}"
20,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7815272873845,5.656649244310345]}"
21,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7810624727419,5.656654711690233]}"
22,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78059765809928,5.656660179070121]}"
23,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.78013284345667,5.6566656464500085]}"
24,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.77966802881404,5.656671113829897]}"
25,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.77920321417145,5.656676581209786]}"
26,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.77873839952882,5.656682048589674]}"
27,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7782735848862,5.656687515969561]}"
28,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.77780877024358,5.65669298334945]}"
29,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.77734395560097,5.656698450729337]}"
30,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.77687914095836,5.656703918109226]}"
31,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.77641432631573,5.656709385489113]}"
32,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.77594951167312,5.656714852869003]}"
33,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7754846970305,5.65672032024889]}"
34,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7750198823879,5.65672578762878]}"
35,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.77455506774527,5.656731255008667]}"
36,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.77409025310266,5.656736722388556]}"
37,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.77362543846004,5.656742189768442]}"
38,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.77316062381742,5.656747657148332]}"
39,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7726958091748,5.65675312452822]}"
40,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7722309945322,5.656758591908107]}"
41,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.77176617988958,5.656764059287995]}"
42,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.77130136524696,5.656769526667885]}"
43,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.77083655060434,5.656774994047772]}"
44,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.77037173596173,5.65678046142766]}"
45,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7699069213191,5.656785928807548]}"
46,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7694421066765,5.656791396187438]}"
47,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.76897729203388,5.656796863567324]}"
48,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.76851247739127,5.656802330947212]}"
49,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.76804766274866,5.656807798327101]}"
50,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.76758284810603,5.656813265706989]}"
51,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.76711803346342,5.656818733086877]}"
52,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.76665321882079,5.656824200466765]}"
53,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.76618840417818,5.656829667846654]}"
54,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.76572358953557,5.656835135226543]}"
55,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.76525877489296,5.656840602606429]}"
56,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.76479396025033,5.656846069986318]}"
57,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.76432914560772,5.656851537366206]}"
58,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7638643309651,5.656857004746094]}"
59,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7633995163225,5.656862472125981]}"
60,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.76293470167987,5.65686793950587]}"
61,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.76246988703726,5.656873406885759]}"
62,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.76200507239464,5.656878874265646]}"
63,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.76154025775202,5.656884341645536]}"
64,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7610754431094,5.656889809025423]}"
65,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7606106284668,5.656895276405311]}"
66,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.76014581382418,5.6569007437852]}"
67,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75968099918155,5.656906211165087]}"
68,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75921618453894,5.656911678544976]}"
69,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75875136989633,5.656917145924864]}"
70,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7582865552537,5.6569226133047525]}"
71,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75782174061109,5.65692808068464]}"
72,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75735692596848,5.656933548064529]}"
73,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75689211132587,5.656939015444417]}"
74,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75642729668324,5.656944482824305]}"
75,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75596248204063,5.656949950204193]}"
76,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75549766739802,5.65695541758408]}"
77,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75503285275539,5.656960884963969]}"
78,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75456803811278,5.656966352343858]}"
79,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75410322347017,5.656971819723745]}"
80,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75363840882757,5.656977287103633]}"
81,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75317359418493,5.656982754483522]}"
82,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75270877954232,5.656988221863409]}"
83,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7522439648997,5.656993689243299]}"
84,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.7517791502571,5.656999156623186]}"
85,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75131433561447,5.657004624003075]}"
86,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75084952097187,5.657010091382963]}"
87,7329.012760507209,"{""type"":""Point"",""coordinates"":[-76.75038470632924,5.657015558762851]}"
88,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74991989168662,5.657021026142739]}"
89,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.749455077044,5.657026493522627]}"
90,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74899026240139,5.657031960902516]}"
91,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74852544775878,5.657037428282403]}"
92,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74806063311615,5.6570428956622925]}"
93,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74759581847354,5.657048363042181]}"
94,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74713100383093,5.657053830422068]}"
95,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.7466661891883,5.657059297801957]}"
96,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74620137454569,5.657064765181844]}"
97,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74573655990308,5.657070232561733]}"
98,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74527174526047,5.657075699941621]}"
99,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74480693061784,5.6570811673215085]}"
100,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74434211597523,5.657086634701396]}"
101,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74387730133262,5.657092102081286]}"
102,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74341248669,5.657097569461173]}"
103,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74294767204738,5.657103036841061]}"
104,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74248285740477,5.6571085042209495]}"
105,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74201804276215,5.657113971600838]}"
106,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74155322811953,5.657119438980726]}"
107,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74108841347692,5.657124906360615]}"
108,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.7406235988343,5.657130373740502]}"
109,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.74015878419169,5.6571358411203905]}"
110,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73969396954908,5.657141308500279]}"
111,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73922915490645,5.657146775880167]}"
112,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73876434026384,5.657152243260055]}"
113,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73829952562122,5.657157710639942]}"
114,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.7378347109786,5.6571631780198315]}"
115,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73736989633599,5.657168645399719]}"
116,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73690508169338,5.6571741127796065]}"
117,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73644026705075,5.657179580159496]}"
118,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73597545240814,5.657185047539384]}"
119,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73551063776553,5.657190514919271]}"
120,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.7350458231229,5.65719598229916]}"
121,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73458100848029,5.657201449679048]}"
122,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73411619383768,5.657206917058937]}"
123,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73365137919507,5.657212384438824]}"
124,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73318656455244,5.657217851818712]}"
125,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73272174990983,5.657223319198601]}"
126,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73225693526722,5.65722878657849]}"
127,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.7317921206246,5.657234253958378]}"
128,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73132730598198,5.657239721338265]}"
129,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73086249133937,5.657245188718153]}"
130,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.73039767669675,5.657250656098042]}"
131,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72993286205413,5.6572561234779295]}"
132,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72946804741152,5.657261590857818]}"
133,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.7290032327689,5.657267058237706]}"
134,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72853841812629,5.657272525617595]}"
135,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72807360348367,5.657277992997482]}"
136,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72760878884105,5.6572834603773705]}"
137,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72714397419844,5.65728892775726]}"
138,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72667915955581,5.657294395137147]}"
139,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.7262143449132,5.657299862517035]}"
140,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72574953027059,5.657305329896924]}"
141,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72528471562799,5.6573107972768115]}"
142,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72481990098535,5.657316264656699]}"
143,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72435508634274,5.657321732036587]}"
144,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72389027170013,5.657327199416476]}"
145,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72342545705752,5.657332666796364]}"
146,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72296064241489,5.657338134176252]}"
147,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72249582777229,5.657343601556141]}"
148,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72203101312967,5.657349068936028]}"
149,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72156619848704,5.657354536315917]}"
150,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72110138384443,5.657360003695805]}"
151,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.72063656920182,5.657365471075692]}"
152,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.7201717545592,5.657370938455581]}"
153,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71970693991658,5.657376405835469]}"
154,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71924212527396,5.657381873215358]}"
155,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71877731063135,5.657387340595245]}"
156,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71831249598873,5.6573928079751346]}"
157,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71784768134611,5.657398275355021]}"
158,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.7173828667035,5.657403742734911]}"
159,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71691805206089,5.657409210114798]}"
160,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71645323741826,5.657414677494687]}"
161,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71598842277565,5.657420144874574]}"
162,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71552360813304,5.657425612254463]}"
163,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71505879349041,5.65743107963435]}"
164,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.7145939788478,5.657436547014239]}"
165,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71412916420519,5.657442014394128]}"
166,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71366434956258,5.657447481774016]}"
167,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71319953491995,5.657452949153903]}"
168,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71273472027734,5.6574584165337924]}"
169,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71226990563473,5.65746388391368]}"
170,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71180509099212,5.657469351293569]}"
171,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71134027634949,5.657474818673457]}"
172,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71087546170688,5.657480286053344]}"
173,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.71041064706426,5.657485753433233]}"
174,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70994583242164,5.657491220813121]}"
175,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70948101777903,5.657496688193008]}"
176,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70901620313641,5.657502155572897]}"
177,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.7085513884938,5.657507622952785]}"
178,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70808657385118,5.657513090332674]}"
179,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70762175920856,5.657518557712562]}"
180,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70715694456595,5.6575240250924494]}"
181,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70669212992333,5.657529492472339]}"
182,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70622731528071,5.657534959852226]}"
183,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.7057625006381,5.657540427232113]}"
184,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70529768599549,5.657545894612002]}"
185,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70483287135286,5.6575513619918905]}"
186,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70436805671025,5.657556829371778]}"
187,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70390324206764,5.657562296751666]}"
188,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70343842742503,5.657567764131554]}"
189,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.7029736127824,5.657573231511443]}"
190,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70250879813979,5.6575786988913315]}"
191,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70204398349718,5.65758416627122]}"
192,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70157916885455,5.657589633651108]}"
193,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70111435421194,5.657595101030995]}"
194,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70064953956933,5.657600568410884]}"
195,7543.709399592309,"{""type"":""Point"",""coordinates"":[-76.70018472492671,5.657606035790772]}"
196,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69971991028409,5.657611503170661]}"
197,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69925509564148,5.657616970550548]}"
198,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69879028099886,5.657622437930436]}"
199,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69832546635624,5.657627905310325]}"
200,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69786065171363,5.6576333726902135]}"
201,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69739583707101,5.6576388400701]}"
202,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.6969310224284,5.65764430744999]}"
203,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69646620778578,5.657649774829877]}"
204,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69600139314316,5.657655242209765]}"
205,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69553657850055,5.657660709589654]}"
206,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69507176385792,5.657666176969542]}"
207,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69460694921531,5.6576716443494295]}"
208,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69414213457272,5.657677111729318]}"
209,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69367731993009,5.657682579109206]}"
210,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69321250528746,5.6576880464890955]}"
211,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69274769064485,5.657693513868982]}"
212,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69228287600224,5.65769898124887]}"
213,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69181806135963,5.65770444862876]}"
214,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69135324671701,5.657709916008647]}"
215,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69088843207439,5.657715383388536]}"
216,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.69042361743178,5.657720850768424]}"
217,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68995880278915,5.6577263181483115]}"
218,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68949398814654,5.6577317855282]}"
219,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68902917350393,5.657737252908088]}"
220,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68856435886131,5.657742720287976]}"
221,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68809954421869,5.657748187667865]}"
222,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68763472957608,5.657753655047752]}"
223,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68716991493346,5.657759122427639]}"
224,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68670510029084,5.657764589807528]}"
225,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68624028564822,5.657770057187417]}"
226,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68577547100561,5.657775524567305]}"
227,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.685310656363,5.657780991947192]}"
228,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68484584172037,5.657786459327081]}"
229,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68438102707776,5.657791926706969]}"
230,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68391621243515,5.657797394086858]}"
231,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68345139779252,5.657802861466745]}"
232,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68298658314991,5.657808328846634]}"
233,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.6825217685073,5.657813796226522]}"
234,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68205695386469,5.657819263606411]}"
235,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68159213922206,5.657824730986299]}"
236,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68112732457945,5.657830198366187]}"
237,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68066250993684,5.657835665746075]}"
238,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.68019769529423,5.657841133125963]}"
239,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.6797328806516,5.65784660050585]}"
240,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67926806600899,5.657852067885739]}"
241,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67880325136638,5.657857535265626]}"
242,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67833843672375,5.657863002645516]}"
243,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67787362208114,5.657868470025402]}"
244,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67740880743852,5.6578739374052915]}"
245,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67694399279593,5.65787940478518]}"
246,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67647917815329,5.657884872165068]}"
247,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67601436351067,5.657890339544955]}"
248,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67554954886806,5.657895806924845]}"
249,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67508473422544,5.6579012743047326]}"
250,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67461991958282,5.65790674168462]}"
251,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67415510494021,5.657912209064508]}"
252,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.6736902902976,5.657917676444397]}"
253,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67322547565497,5.657923143824285]}"
254,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67276066101236,5.657928611204174]}"
255,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67229584636975,5.657934078584061]}"
256,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67183103172714,5.657939545963949]}"
257,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67136621708451,5.657945013343838]}"
258,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.6709014024419,5.657950480723726]}"
259,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.67043658779929,5.657955948103614]}"
260,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66997177315666,5.657961415483502]}"
261,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66950695851405,5.6579668828633904]}"
262,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66904214387144,5.657972350243279]}"
263,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66857732922882,5.657977817623165]}"
264,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.6681125145862,5.657983285003054]}"
265,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66764769994359,5.657988752382943]}"
266,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66718288530097,5.6579942197628315]}"
267,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66671807065835,5.657999687142719]}"
268,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66625325601574,5.658005154522607]}"
269,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66578844137314,5.658010621902497]}"
270,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66532362673051,5.658016089282384]}"
271,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66485881208789,5.658021556662271]}"
272,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66439399744527,5.65802702404216]}"
273,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66392918280266,5.658032491422049]}"
274,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66346436816004,5.658037958801938]}"
275,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66299955351744,5.658043426181824]}"
276,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66253473887481,5.658048893561713]}"
277,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.6620699242322,5.658054360941601]}"
278,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66160510958957,5.65805982832149]}"
279,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66114029494696,5.658065295701377]}"
280,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66067548030435,5.658070763081266]}"
281,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.66021066566174,5.658076230461153]}"
282,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.65974585101911,5.658081697841043]}"
283,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.6592810363765,5.65808716522093]}"
284,7593.575192652997,"{""type"":""Point"",""coordinates"":[-76.65881622173389,5.658092632600819]}"
