system:index,first,.geo
0,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.84575522086183,6.331232859266159]}"
1,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.84527612113564,6.331231767109716]}"
2,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.84479702140945,6.331230674953273]}"
3,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.84431792168324,6.3312295827968335]}"
4,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.84383882195705,6.33122849064039]}"
5,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.84335972223086,6.33122739848395]}"
6,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.84288062250467,6.331226306327508]}"
7,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.84240152277847,6.331225214171066]}"
8,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.84192242305227,6.331224122014624]}"
9,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.84144332332608,6.331223029858182]}"
10,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.84096422359988,6.331221937701741]}"
11,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.84048512387369,6.331220845545298]}"
12,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.84000602414748,6.331219753388857]}"
13,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83952692442129,6.331218661232415]}"
14,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.8390478246951,6.3312175690759736]}"
15,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83856872496891,6.331216476919533]}"
16,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.8380896252427,6.33121538476309]}"
17,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83761052551652,6.331214292606649]}"
18,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83713142579032,6.331213200450207]}"
19,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83665232606413,6.331212108293764]}"
20,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83617322633793,6.331211016137322]}"
21,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83569412661173,6.331209923980881]}"
22,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83521502688554,6.331208831824441]}"
23,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83473592715934,6.331207739667998]}"
24,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83425682743317,6.331206647511555]}"
25,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83377772770694,6.3312055553551145]}"
26,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83329862798075,6.331204463198672]}"
27,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83281952825456,6.33120337104223]}"
28,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83234042852837,6.331202278885789]}"
29,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83186132880218,6.331201186729347]}"
30,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83138222907597,6.331200094572906]}"
31,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83090312934978,6.331199002416464]}"
32,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.83042402962359,6.331197910260022]}"
33,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.8299449298974,6.331196818103581]}"
34,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82946583017119,6.331195725947141]}"
35,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.828986730445,6.331194633790697]}"
36,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.8285076307188,6.331193541634256]}"
37,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82802853099261,6.331192449477815]}"
38,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82754943126642,6.331191357321372]}"
39,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82707033154021,6.33119026516493]}"
40,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82659123181402,6.3311891730084895]}"
41,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82611213208783,6.331188080852048]}"
42,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82563303236164,6.331186988695604]}"
43,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82515393263543,6.331185896539163]}"
44,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82467483290924,6.331184804382722]}"
45,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82419573318305,6.33118371222628]}"
46,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82371663345685,6.331182620069838]}"
47,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82323753373066,6.3311815279133965]}"
48,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82275843400446,6.331180435756955]}"
49,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82227933427826,6.331179343600513]}"
50,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82180023455207,6.331178251444071]}"
51,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82132113482588,6.331177159287631]}"
52,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82084203509967,6.331176067131189]}"
53,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.82036293537348,6.331174974974747]}"
54,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.8198838356473,6.3311738828183035]}"
55,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.8194047359211,6.331172790661862]}"
56,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.8189256361949,6.331171698505421]}"
57,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.8184465364687,6.33117060634898]}"
58,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.8179674367425,6.3311695141925375]}"
59,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.81748833701631,6.331168422036096]}"
60,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.81700923729012,6.331167329879654]}"
61,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.81653013756392,6.331166237723212]}"
62,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.81605103783772,6.3311651455667715]}"
63,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.81557193811153,6.331164053410328]}"
64,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.81509283838535,6.331162961253887]}"
65,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.81461373865915,6.3311618690974445]}"
66,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.81413463893294,6.331160776941004]}"
67,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.81365553920675,6.331159684784563]}"
68,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.81317643948056,6.33115859262812]}"
69,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.81269733975437,6.3311575004716785]}"
70,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.81221824002816,6.331156408315236]}"
71,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.81173914030197,6.331155316158796]}"
72,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.81126004057577,6.331154224002352]}"
73,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.81078094084958,6.3311531318459116]}"
74,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.81030184112339,6.331152039689471]}"
75,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80982274139718,6.331150947533027]}"
76,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80934364167099,6.3311498553765855]}"
77,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.8088645419448,6.3311487632201455]}"
78,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80838544221861,6.331147671063703]}"
79,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.8079063424924,6.331146578907262]}"
80,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80742724276621,6.3311454867508195]}"
81,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80694814304002,6.331144394594378]}"
82,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80646904331383,6.331143302437936]}"
83,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80598994358763,6.331142210281494]}"
84,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80551084386143,6.331141118125053]}"
85,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80503174413523,6.33114002596861]}"
86,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80455264440904,6.331138933812169]}"
87,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80407354468285,6.331137841655727]}"
88,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80359444495664,6.331136749499285]}"
89,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80311534523045,6.331135657342844]}"
90,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80263624550426,6.331134565186401]}"
91,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80215714577807,6.33113347302996]}"
92,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80167804605188,6.331132380873519]}"
93,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80119894632567,6.331131288717077]}"
94,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80071984659949,6.331130196560635]}"
95,5700.940021936382,"{""type"":""Point"",""coordinates"":[-76.80024074687329,6.3311291044041935]}"
96,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.7997616471471,6.331128012247752]}"
97,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.7992825474209,6.331126920091311]}"
98,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.7988034476947,6.331125827934869]}"
99,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.7983243479685,6.331124735778427]}"
100,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79784524824231,6.331123643621986]}"
101,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79736614851613,6.331122551465543]}"
102,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79688704878991,6.3311214593091005]}"
103,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79640794906372,6.33112036715266]}"
104,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79592884933753,6.331119274996218]}"
105,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79544974961134,6.331118182839776]}"
106,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79497064988514,6.331117090683335]}"
107,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79449155015894,6.331115998526894]}"
108,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79401245043275,6.331114906370452]}"
109,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79353335070655,6.331113814214008]}"
110,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79305425098036,6.331112722057568]}"
111,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79257515125416,6.331111629901127]}"
112,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79209605152796,6.331110537744685]}"
113,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79161695180177,6.331109445588242]}"
114,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79113785207558,6.331108353431802]}"
115,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79065875234939,6.331107261275359]}"
116,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.79017965262318,6.331106169118917]}"
117,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78970055289699,6.3311050769624755]}"
118,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.7892214531708,6.331103984806035]}"
119,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.7887423534446,6.331102892649592]}"
120,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.7882632537184,6.33110180049315]}"
121,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.7877841539922,6.331100708336708]}"
122,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78730505426601,6.331099616180268]}"
123,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78682595453982,6.331098524023825]}"
124,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78634685481363,6.331097431867383]}"
125,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78586775508742,6.331096339710943]}"
126,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78538865536123,6.3310952475545]}"
127,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78490955563504,6.331094155398058]}"
128,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78443045590885,6.3310930632416165]}"
129,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78395135618264,6.331091971085175]}"
130,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78347225645645,6.331090878928733]}"
131,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78299315673026,6.331089786772291]}"
132,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78251405700406,6.33108869461585]}"
133,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78203495727787,6.331087602459407]}"
134,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78155585755167,6.331086510302965]}"
135,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78107675782547,6.3310854181465235]}"
136,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78059765809928,6.331084325990083]}"
137,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.78011855837309,6.33108323383364]}"
138,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77963945864688,6.331082141677199]}"
139,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77916035892069,6.331081049520757]}"
140,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.7786812591945,6.331079957364315]}"
141,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77820215946832,6.331078865207874]}"
142,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77772305974212,6.331077773051433]}"
143,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77724396001591,6.331076680894991]}"
144,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77676486028972,6.331075588738549]}"
145,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77628576056352,6.331074496582108]}"
146,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77580666083733,6.331073404425666]}"
147,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77532756111113,6.3310723122692245]}"
148,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77484846138493,6.331071220112782]}"
149,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77436936165874,6.33107012795634]}"
150,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77389026193255,6.3310690357998975]}"
151,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77341116220636,6.331067943643457]}"
152,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77293206248015,6.331066851487015]}"
153,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77245296275396,6.331065759330573]}"
154,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77197386302777,6.3310646671741315]}"
155,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77149476330158,6.33106357501769]}"
156,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77101566357537,6.331062482861248]}"
157,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77053656384918,6.331061390704806]}"
158,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.77005746412298,6.331060298548365]}"
159,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76957836439679,6.331059206391922]}"
160,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.7690992646706,6.331058114235481]}"
161,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.7686201649444,6.331057022079039]}"
162,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.7681410652182,6.331055929922598]}"
163,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76766196549201,6.331054837766157]}"
164,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76718286576582,6.331053745609714]}"
165,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76670376603961,6.3310526534532725]}"
166,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76622466631342,6.331051561296831]}"
167,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76574556658723,6.331050469140388]}"
168,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76526646686104,6.331049376983947]}"
169,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76478736713484,6.331048284827506]}"
170,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76430826740864,6.331047192671064]}"
171,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76382916768246,6.331046100514622]}"
172,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76335006795625,6.3310450083581795]}"
173,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76287096823006,6.33104391620174]}"
174,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76239186850385,6.331042824045297]}"
175,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76191276877766,6.331041731888855]}"
176,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76143366905147,6.331040639732413]}"
177,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76095456932528,6.331039547575972]}"
178,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.76047546959909,6.331038455419531]}"
179,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75999636987288,6.331037363263089]}"
180,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75951727014669,6.331036271106647]}"
181,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.7590381704205,6.331035178950206]}"
182,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.7585590706943,6.331034086793763]}"
183,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.7580799709681,6.3310329946373205]}"
184,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.7576008712419,6.3310319024808805]}"
185,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75712177151571,6.331030810324439]}"
186,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75664267178952,6.331029718167997]}"
187,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75616357206333,6.3310286260115545]}"
188,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75568447233712,6.331027533855114]}"
189,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75520537261093,6.331026441698671]}"
190,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75472627288474,6.331025349542229]}"
191,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75424717315855,6.331024257385788]}"
192,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75376807343234,6.331023165229346]}"
193,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75328897370615,6.331022073072903]}"
194,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75280987397996,6.331020980916463]}"
195,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75233077425376,6.33101988876002]}"
196,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75185167452757,6.331018796603579]}"
197,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75137257480137,6.331017704447137]}"
198,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75089347507517,6.3310166122906955]}"
199,5632.41847390717,"{""type"":""Point"",""coordinates"":[-76.75041437534898,6.331015520134254]}"
200,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74993527562279,6.331014427977812]}"
201,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.7494561758966,6.33101333582137]}"
202,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74897707617039,6.331012243664928]}"
203,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.7484979764442,6.331011151508487]}"
204,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.748018876718,6.331010059352045]}"
205,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74753977699181,6.331008967195604]}"
206,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74706067726561,6.331007875039161]}"
207,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74658157753942,6.331006782882719]}"
208,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74610247781322,6.331005690726278]}"
209,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74562337808703,6.331004598569836]}"
210,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74514427836083,6.331003506413394]}"
211,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74466517863463,6.331002414256953]}"
212,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74418607890844,6.331001322100511]}"
213,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74370697918225,6.331000229944069]}"
214,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74322787945606,6.330999137787628]}"
215,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74274877972985,6.330998045631186]}"
216,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74226968000366,6.330996953474744]}"
217,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74179058027747,6.3309958613183035]}"
218,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74131148055129,6.330994769161861]}"
219,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74083238082507,6.330993677005419]}"
220,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.74035328109888,6.330992584848977]}"
221,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73987418137268,6.330991492692536]}"
222,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73939508164649,6.330990400536095]}"
223,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.7389159819203,6.330989308379652]}"
224,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.7384368821941,6.3309882162232105]}"
225,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.7379577824679,6.330987124066769]}"
226,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73747868274171,6.330986031910327]}"
227,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73699958301552,6.330984939753884]}"
228,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73652048328931,6.3309838475974445]}"
229,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73604138356312,6.330982755441]}"
230,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73556228383693,6.33098166328456]}"
231,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73508318411074,6.330980571128119]}"
232,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73460408438454,6.330979478971678]}"
233,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73412498465834,6.330978386815236]}"
234,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73364588493214,6.330977294658794]}"
235,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73316678520595,6.3309762025023515]}"
236,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73268768547976,6.330975110345909]}"
237,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73220858575355,6.330974018189469]}"
238,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73172948602736,6.330972926033026]}"
239,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73125038630117,6.330971833876585]}"
240,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73077128657498,6.330970741720142]}"
241,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.73029218684879,6.330969649563701]}"
242,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72981308712258,6.33096855740726]}"
243,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72933398739639,6.330967465250818]}"
244,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.7288548876702,6.330966373094376]}"
245,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.728375787944,6.330965280937935]}"
246,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.7278966882178,6.3309641887814925]}"
247,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.7274175884916,6.330963096625051]}"
248,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72693848876543,6.33096200446861]}"
249,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72645938903922,6.330960912312168]}"
250,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72598028931303,6.330959820155726]}"
251,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72550118958682,6.330958727999283]}"
252,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72502208986063,6.33095763584284]}"
253,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72454299013444,6.330956543686401]}"
254,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72406389040825,6.330955451529958]}"
255,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72358479068204,6.330954359373517]}"
256,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72310569095585,6.330953267217075]}"
257,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72262659122966,6.3309521750606335]}"
258,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72214749150346,6.330951082904192]}"
259,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72166839177727,6.330949990747751]}"
260,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72118929205106,6.330948898591308]}"
261,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72071019232487,6.3309478064348665]}"
262,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.72023109259868,6.330946714278426]}"
263,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71975199287249,6.330945622121983]}"
264,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71927289314628,6.3309445299655405]}"
265,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71879379342009,6.3309434378091]}"
266,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.7183146936939,6.330942345652657]}"
267,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.7178355939677,6.330941253496216]}"
268,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71735649424151,6.330940161339774]}"
269,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71687739451531,6.330939069183332]}"
270,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71639829478912,6.330937977026891]}"
271,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71591919506292,6.330936884870449]}"
272,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71544009533673,6.3309357927140075]}"
273,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71496099561053,6.330934700557566]}"
274,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71448189588433,6.330933608401124]}"
275,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71400279615814,6.330932516244682]}"
276,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71352369643195,6.330931424088241]}"
277,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71304459670576,6.3309303319318]}"
278,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71256549697956,6.330929239775357]}"
279,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71208639725336,6.330928147618915]}"
280,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71160729752717,6.330927055462474]}"
281,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71112819780097,6.330925963306033]}"
282,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71064909807477,6.330924871149591]}"
283,5607.25763007005,"{""type"":""Point"",""coordinates"":[-76.71016999834858,6.3309237789931485]}"
