,alt_mean,pend_mean,freq
0,1414.794701986755,12.834896128303956,151
1,1430.490909090909,17.904459335370497,275
2,1446.9375,20.12708671083269,368
3,1462.8273684210526,20.196510504672403,475
4,1478.8276397515529,18.14223139497064,644
5,1495.5836466165413,16.023909356473084,1064
6,1512.5538057742783,10.063072152122894,3048
7,1528.1343322138982,11.52867896810609,3871
8,1543.605364855649,13.345785030656902,4399
9,1559.642163947966,14.728638134649069,4843
10,1575.6305241521068,13.990960334202082,5838
11,1591.8802678863117,14.689484409961151,6122
12,1608.8300695905486,14.457678964520412,6179
13,1624.5505668257756,14.927174572381668,6704
14,1640.6091438816675,15.292169791183076,6693
15,1656.30776476921,14.175237859198614,7431
16,1672.434498480243,15.59678673126415,6580
17,1688.907796101949,16.01911501786162,6670
18,1705.5773864689527,15.551828410021862,6474
19,1721.6829126776906,15.038753837338385,6894
20,1737.8734032846714,13.371210212676521,8768
21,1753.554995617879,14.15142556964881,9128
22,1769.4620060790273,14.744975372236603,9212
23,1786.1491433724075,13.90412365288429,11090
24,1802.6572697606962,13.823749440418931,11032
25,1818.5657029085874,13.879209832667561,11552
26,1834.4362866219556,13.88101066550601,11332
27,1850.4872730765537,14.469534448084897,10411
28,1866.419487179487,14.144198848350898,10725
29,1882.8363156903372,14.383926757801317,10618
30,1899.5748325463928,14.813006172552452,9107
31,1915.5126976032636,14.6851889033089,9805
32,1931.2741669718052,14.314104700761808,10924
33,1947.4378260457174,14.763640126472609,10543
34,1963.5403967102081,15.378197988387635,10335
35,1979.946285315661,15.471561808774478,11468
36,1996.6336023966048,15.3503654165733,12017
37,2012.6658946149391,14.695001613044573,13816
38,2028.9987431170696,13.644732526266493,16708
39,2044.4657133259752,14.09495946589756,20839
40,2060.4788334901223,14.87900871432063,21260
41,2076.769720522573,14.590656300941065,24188
42,2093.5763957597173,15.313191292069686,21225
43,2109.51241292253,15.24914231958683,21389
44,2125.0497273018927,13.833366434950648,24936
45,2141.4958728486126,14.53052465206527,22776
46,2157.954954954955,14.499700731732005,23310
47,2174.359861743087,14.17810239833491,22856
48,2190.498430605468,14.439141249066134,21983
49,2206.492572678392,14.553510167181987,21946
50,2222.4557580740943,14.548623235429016,21891
51,2238.5469558116324,14.492675124076477,22042
52,2255.1003392324355,13.939737209382804,24467
53,2271.503323667187,14.424467363207036,22415
54,2287.4511326563434,14.636726912270408,21763
55,2303.3971644979606,14.628079916353618,20596
56,2319.604569680221,14.54143760385388,20264
57,2335.6658293752284,14.029462271198156,21896
58,2352.056271981243,14.53411099520049,23031
59,2368.4267083276727,14.75287944229866,22083
60,2384.4892962440713,14.170294745889978,23403
61,2400.726919989296,14.48021459196671,22422
62,2416.6203875872898,13.993516663621612,24201
63,2432.299086588445,13.924280070957998,26932
64,2449.0829783549784,13.764897280885027,28875
65,2465.879338903817,13.171267861467266,27167
66,2481.2683418998668,14.19509300077935,26265
67,2497.362678318982,15.301153791814855,23343
68,2513.3094750261803,15.608545222202839,21963
69,2529.6511777400247,15.411057679773805,21779
70,2545.9971306103653,14.186551045972815,28229
71,2562.553185308155,15.919711038833288,24095
72,2578.7031329647493,15.612327835183375,25503
73,2594.023440285205,13.628157647897003,33660
74,2610.3667695294894,15.231693012835244,28841
75,2626.4104234527686,14.862307875345378,27630
76,2643.0457076402595,14.649697483795812,28376
77,2659.47621275932,15.20269564974654,25644
78,2675.6453153366483,15.30050988241175,25338
79,2691.5451190875547,15.452171465445089,23848
80,2708.380510686323,14.079486723800317,28354
81,2724.3809118236472,13.935881529430409,39920
82,2740.4891718695267,12.395833222117018,48531
83,2756.828106434307,10.65684903990985,55546
84,2772.4793927680594,11.364872159445422,60537
85,2788.415458937198,13.002869059028779,54855
86,2804.2142336076004,12.493608387978348,58945
87,2820.9040168192937,13.560293219858114,49467
88,2837.325928567789,13.180745391914154,39254
89,2853.20019020447,13.87204859621987,31545
90,2869.5362359948945,14.040554365603624,28204
91,2885.330691342106,13.896847926560845,26369
92,2901.1722131617225,14.550969386348257,22687
93,2917.5830654934402,14.986072424672992,18979
94,2933.9986168741357,14.18295065527122,13014
95,2949.636809815951,13.667106356028398,6520
96,2965.211376146789,13.609312966241749,2725
97,2982.003472222222,12.555356423991421,1152
98,2994.6447368421054,9.34410999558474,380
99,3007.0,3.3110685646533966,4
