,alt_mean,pend_mean,freq
0,61.0,0.7319334952822535,273
1,62.0,1.0408978981474426,815
2,63.0,2.903716173179135,334
3,64.0,2.795337205896011,312
4,65.0,1.2622368293698245,1163
5,66.0,4.09634060438337,348
6,67.0,3.758857358597017,479
7,68.0,3.9469138960305012,456
8,69.0,3.021766182568817,747
9,70.0,5.258763725893485,386
10,71.0,4.287800788636606,491
11,72.0,2.783347169716048,1007
12,73.0,3.962391080852922,701
13,74.0,5.649934204679633,504
14,75.0,5.576975981716203,494
15,76.0,3.858164726450904,771
16,77.0,3.5453411327482027,946
17,78.0,4.984511905579598,616
18,79.0,6.712578027698509,482
19,80.0,6.1009521636031785,507
20,81.0,5.239873368917785,644
21,82.0,4.147359246808675,992
22,83.0,5.963255975285225,676
23,84.0,5.286526108857913,780
24,85.0,2.171908388075995,2661
25,86.0,5.818199136189196,947
26,87.0,1.7566091460982376,5121
27,88.0,5.112424262667312,1799
28,89.0,5.855948370869551,1811
29,90.0,6.9767087075640175,1428
30,91.0,6.510325393778213,1692
31,92.0,5.570643003099538,2138
32,93.0,7.094141546028112,1683
33,94.0,7.964032989053219,1544
34,95.0,7.193207543168518,1769
35,96.0,8.522305422881773,1495
36,97.0,7.665664930579761,1565
37,98.0,9.21774820261868,1299
38,99.0,8.415636008337025,1423
39,100.0,4.0954980244111265,3495
40,101.0,6.139989074608091,2376
41,102.0,7.8122021908165875,1934
42,103.0,7.817615468083232,2112
43,104.0,9.01084042386983,1860
44,105.0,9.30709079866142,1748
45,106.0,8.416125065691414,2016
46,107.0,5.858226483514985,3148
47,108.0,8.009702816668549,2366
48,109.0,7.91614595597336,2591
49,110.0,8.851999265174415,2369
50,111.0,8.811509435323552,2389
51,112.0,9.800285367860875,2229
52,113.0,10.30582315848345,2094
53,114.0,9.89020655342664,2111
54,115.0,10.13451771896338,2039
55,116.0,9.834501760085724,2122
56,117.0,8.443398043835277,2314
57,118.0,10.057312260544489,1953
58,119.0,8.95189553947355,2035
59,120.0,9.387867179868445,1987
60,121.0,9.428742767246076,1790
61,122.0,9.7806992033338,1657
62,123.0,9.732876451322031,1571
63,124.0,8.444445283866797,1702
64,125.0,9.429019008258413,1371
65,126.0,9.034413892384533,1314
66,127.0,7.047111505920964,1639
67,128.0,9.318764422008037,1014
68,129.0,9.264554404114422,912
69,130.0,9.478250113133383,791
70,131.0,8.925048246254343,719
71,132.0,8.733344711971283,625
72,133.0,9.038101012189433,530
73,134.0,8.736138234328026,478
74,135.0,8.691863572972967,381
75,136.0,7.227527109328767,342
76,137.0,8.148470479677155,293
77,138.0,8.961997884450499,194
78,139.0,9.399165814649974,141
79,140.0,9.55952494195167,94
80,141.0,9.175066646903453,99
81,142.0,9.985486757755279,80
82,143.0,7.950051119923591,60
83,144.0,8.252815845277574,45
84,145.0,10.323724317200044,34
85,146.0,9.549815609341575,21
86,147.0,7.925256168141084,17
87,148.0,6.821033318837483,15
88,149.0,8.887781408098009,9
89,150.0,10.40517520904541,2
90,151.0,11.469184875488281,3
91,152.0,12.06120777130127,2
92,153.0,10.339654922485352,2
93,154.0,11.309932708740234,1
