,alt_mean,pend_mean,freq
0,199.31031681559708,1.8889231627593672,1231
1,206.0462962962963,9.775512383675869,324
2,211.6342857142857,10.559710640907287,350
3,215.8875,17.112161006530126,240
4,220.9078341013825,19.90752016673989,217
5,226.57751937984497,20.655936636665995,258
6,232.16993464052288,15.863936219340056,306
7,238.21706864564007,6.32323630024197,1078
8,242.25925925925927,13.966334177829602,675
9,247.4622222222222,18.03526092308539,675
10,252.83084004602992,14.117281406672008,869
11,258.1189189189189,17.631602421644573,740
12,262.9512893982808,19.08567017607156,698
13,268.47707423580783,18.474341716698685,916
14,274.074358974359,17.94219740697971,780
15,278.7794701986755,11.56451347004499,1510
16,284.0699394754539,14.484150726440856,1487
17,289.48556767158436,18.0048729216846,1559
18,294.8860667634253,18.046525470490725,1378
19,300.0168324407039,18.93182624658739,1307
20,305.01440485216074,19.982909874811238,1319
21,309.9910758552305,14.523726210744297,2017
22,315.7123034227567,17.837833112279757,2162
23,321.0377149195785,18.789025106102113,1803
24,326.0005299417064,18.67685951675507,1887
25,331.0602289696366,18.72261473603246,2009
26,336.6078112286412,18.46645532166502,2458
27,341.95771263815476,18.929253376372326,2081
28,346.97441860465113,18.763180910099383,2150
29,352.02058961160503,19.039217899545196,2137
30,357.44255319148937,16.673442568970195,3055
31,363.0565270435136,17.32697876569167,2459
32,368.009009009009,16.905617531985804,2553
33,373.00035373187126,16.39187241602079,2827
34,378.0625449317038,17.111381118606957,2782
35,383.59758440845457,16.284852489055986,3643
36,388.9252013808976,15.210259241445293,3476
37,393.95072115384613,16.49573824253793,3328
38,398.970607028754,16.8740516484355,3130
39,404.5059665871122,16.18630210059102,3771
40,409.9499831023995,16.2171896260588,2959
41,415.0223404255319,16.287187410626853,2820
42,419.9238834951456,15.992810019127374,2575
43,425.4549323017408,16.9360016431292,2585
44,430.9576145884672,16.426995462710895,2029
45,436.0720682302772,14.215263209236202,2345
46,440.9978802331743,17.3472958781066,1887
47,445.8680811808118,14.980298164365916,2168
48,451.62003117692905,15.922447046960412,2566
49,457.0028832292167,16.857386305777858,2081
50,461.9644527595884,15.905520715816095,2138
51,467.04237726098194,16.473439428448984,1935
52,472.50666666666666,16.24880807434519,2400
53,478.005516549649,16.013090439193107,1994
54,482.97901364113324,15.59834937105524,1906
55,488.0152953586498,14.641968442449338,1896
56,493.40449438202245,16.00843202254554,1869
57,499.03555219364597,17.19531672724076,1322
58,504.055239642567,17.342831837753277,1231
59,509.028838659392,16.30053574418241,1283
60,514.4144687264507,16.815768868696807,1327
61,519.9554204660587,17.295697582649726,987
62,524.922149122807,17.359792499165785,912
63,529.9811529933481,16.484927023065065,902
64,534.9396355353075,16.2917723029784,878
65,540.5108695652174,16.740892163113408,920
66,545.9265687583445,17.074447061573075,749
67,550.8881889763779,18.637544462249036,635
68,555.9945054945055,19.533438893028233,546
69,561.4937062937063,17.662908103916195,715
70,566.9275123558484,15.326358587777202,607
71,571.7844311377246,15.975267292020801,501
72,576.856783919598,18.565566506218072,398
73,582.4452214452215,19.010736701649662,429
74,587.9591194968554,19.575350241091268,318
75,592.976821192053,20.306427000374192,302
76,597.9293680297397,20.431369918872875,269
77,602.9251968503937,19.965352570916725,254
78,608.3602693602694,17.683004925146648,297
79,613.8817733990148,16.86779095269189,203
80,619.1223021582733,19.739135546649962,139
81,624.032,20.71828279876709,125
82,629.589928057554,21.105400558855894,139
83,634.8290598290598,17.638253663340187,117
84,640.0,21.67990956909355,87
85,645.0933333333334,23.584611790974936,75
86,650.6701030927835,19.41052294514843,97
87,656.2077922077922,16.80233469257107,77
88,660.5098039215686,19.91239737996868,51
89,666.0217391304348,23.6900576715884,46
90,671.125,22.693996143341064,40
91,676.48,22.417225074768066,50
92,682.1538461538462,22.8958006638747,39
93,687.1666666666666,19.40301405815851,42
94,691.9117647058823,19.899683952331543,34
95,697.3225806451613,23.561643661991244,31
96,702.9583333333334,20.909665544827778,24
97,707.8965517241379,16.352125891323748,29
98,712.8695652173913,11.718843314958656,23
99,716.5,10.341404438018799,2
