,alt_mean,pend_mean,freq
0,815.0,0.774497898073596,4868
1,818.2532814778804,7.82771245625973,2057
2,822.9434306569343,13.694235558673704,1644
3,828.0710580912863,13.365925652697621,1928
4,832.9986282578875,13.591670305885895,2187
5,838.1148094548963,15.805177274126393,2073
6,843.8054335894622,5.750119823001481,7288
7,848.0778834720571,16.490364991190457,3364
8,853.0311284046693,17.029018399730663,3598
9,858.1549888586284,15.805292129162426,4039
10,862.9963193006671,15.685775431197403,4347
11,868.030733410943,16.31619509021395,4295
12,873.4451132583557,14.177809828352705,6313
13,879.0982071713147,15.233526996015552,5020
14,883.9070610687023,15.363036189427358,5240
15,888.9909632368043,16.892072265729396,4869
16,894.3766106671017,13.67662288711542,6131
17,899.0242033780254,15.444016057419981,5743
18,903.7713778638271,14.946745048745596,6198
19,908.9871700879766,16.63178187727797,5456
20,913.9741886505979,16.887426494839385,5269
21,918.9289795918368,17.748091861605644,4900
22,923.9692376281765,17.750544766363586,4486
23,929.0144206862258,17.22198180275613,4022
24,933.9392312040701,17.16579338104594,3538
25,938.9286893364147,18.04195637785983,3029
26,943.9038319823139,17.74069985169739,2714
27,948.9242618741977,18.847261671459872,2337
28,953.9632635625801,17.397090119513017,2341
29,958.9737103174604,19.083744822956977,2016
30,963.9158780231336,19.524981500755224,1902
31,969.085564304462,18.56986259594364,1905
32,973.9661387220099,18.538829389131504,1831
33,979.0169594185343,18.999886977138264,1651
34,983.9563025210084,17.48199412896186,1785
35,989.0974880382776,17.72907018693583,1672
36,994.3856068743287,17.308167885280707,1862
37,999.96114996115,18.605478417345417,1287
38,1004.9943273905997,17.868570977178926,1234
39,1009.9262371615313,18.899116506930493,1071
40,1015.0239005736138,17.86628000885533,1046
41,1019.953578336557,17.191476978347197,1034
42,1024.8841201716739,16.873753451738235,932
43,1029.8777070063695,18.092429850055915,785
44,1034.9727793696275,18.976642161180774,698
45,1040.0744234800839,14.541031858393731,954
46,1044.9377334993774,17.061102077049455,803
47,1049.935286935287,15.898593401879763,819
48,1054.2877237851662,9.778642708878689,1564
49,1059.8828654404647,15.1730414568974,1033
50,1065.0306930693068,15.603435550408788,1010
51,1069.97796432319,16.15336752006665,953
52,1075.3378962536024,12.361961255843083,1388
53,1080.0386740331492,13.078302729113325,1448
54,1085.25808538163,12.869783146376752,1546
55,1089.9101208459215,15.012161731269785,1324
56,1095.1532056619483,15.856489242562446,1201
57,1100.011009174312,16.539551729729418,1090
58,1105.0212569316081,16.390649849132338,1082
59,1109.999167360533,15.04212223456166,1201
60,1115.385684503127,12.783409270666969,1439
61,1120.4471608832807,17.676503465707746,1268
62,1125.9911417322835,18.255023684147304,1016
63,1131.0689655172414,15.381532311339255,1189
64,1135.9841584158416,18.20725213631545,1010
65,1141.0136635354397,16.691883556971074,1171
66,1146.1072362685265,16.07838947313603,1147
67,1150.957120980092,14.72702330291545,1306
68,1155.9806722689075,16.002452840524562,1190
69,1160.913350449294,12.663276960936988,1558
70,1166.0061776061775,14.539766911005882,1295
71,1170.9371428571428,14.331018049619635,1225
72,1175.9736346516008,15.84493886004509,1062
73,1181.034236804565,12.960774439207668,1402
74,1185.9915966386554,14.996096380818791,1190
75,1191.0074906367042,15.074476245302385,1068
76,1195.9405010438413,15.89816605204829,958
77,1200.9715489989462,15.055469591888913,949
78,1205.9334098737083,15.969970976444117,871
79,1211.0957562568008,14.843569790901894,919
80,1215.918536009445,14.920985353527835,847
81,1220.9949874686718,14.908377434376787,798
82,1226.041265474553,14.347775619000483,727
83,1230.9326424870467,15.224123926978038,579
84,1236.004366812227,15.103386689481777,458
85,1240.8471177944862,15.11284325355874,399
86,1246.4323671497584,14.204134265581766,414
87,1251.9446494464944,15.087563471600578,271
88,1257.0151515151515,14.71204089937788,264
89,1262.076923076923,13.396476089037382,260
90,1267.01,10.32463682671388,300
91,1271.655844155844,12.292113890508553,154
92,1276.9920634920634,14.331344814527602,126
93,1281.7410714285713,13.531986087560654,112
94,1286.9277108433735,13.116894831140357,83
95,1291.6530612244899,13.493392063646901,49
96,1296.8,12.214681553840638,50
97,1302.0857142857142,13.643034826006208,35
98,1306.5666666666666,11.402954308191935,30
99,1312.2222222222222,7.684681179346861,27
