,alt_mean,pend_mean,freq
0,89.0,1.3975216706961275,757
1,90.4776119402985,12.783114468873437,67
2,92.75757575757575,7.508357589895075,132
3,94.40229885057471,7.120283120322502,174
4,96.42553191489361,13.231192680115395,94
5,98.96527777777777,15.53592216471831,144
6,101.51648351648352,14.926717600979648,91
7,103.97253068381063,1.9832751345453312,1711
8,105.13971340839304,3.4450415431110986,1954
9,107.49333333333334,11.478837333023549,600
10,109.59884201819686,7.14069626561071,1209
11,111.91321695760598,7.608219299589904,2005
12,114.54873054873055,9.145071715873152,1221
13,116.63058103975536,7.10130628274486,1635
14,118.62060750446695,7.291459510729666,1679
15,120.73836221542643,5.163259482975116,2943
16,122.65145228215768,5.729163784992315,2892
17,124.57146590018291,5.549351873988423,3827
18,127.06903636737209,7.377817174407132,4867
19,129.4959371614301,7.37287894377277,3692
20,131.51214991762768,5.974079594507052,4856
21,133.45791972378075,5.020023425385825,6951
22,135.475751995089,7.0642342713924675,4887
23,137.55109780439122,6.552094934812325,5010
24,139.44741663613044,6.303827399439146,5458
25,142.0577090972586,4.962148668697539,11454
26,144.49452527373631,6.033721260801326,6667
27,146.46119763694952,5.664701501693813,7448
28,148.4992185973823,4.386387990959736,10238
29,150.61043932144412,4.116587043202613,11495
30,152.43487310326307,3.8111042240185595,14894
31,155.04968310237405,4.31150343692742,18618
32,157.51518047489523,3.7091076518475705,13603
33,159.5206500795845,4.138310726712355,11937
34,161.55544307214686,3.439924316761215,14817
35,163.52933713923247,4.812189500160986,9459
36,165.5139427740058,4.997284430537145,8248
37,167.58282208588957,4.300299216267521,9128
38,169.9592968306975,4.1231744071199605,15871
39,172.51897361763642,5.08909502344352,8301
40,174.43218085106383,5.256464306859577,7520
41,176.42462809917356,5.6627171109234995,6050
42,178.47886241352805,5.859177904265097,5204
43,180.3918672870726,6.0210307565218715,4943
44,182.94831546707505,7.153265231293248,5224
45,185.51004304160688,8.760428898517507,2788
46,187.51104707012487,7.830701386970547,3123
47,189.5155010814708,8.767888981916101,2774
48,191.47944395149364,7.799069999925697,3381
49,193.48954703832752,7.691143939165565,3444
50,195.4927054005631,6.837646197473298,3907
51,197.98675747256905,7.520615584001007,5286
52,200.5096241979835,7.809851346014473,3273
53,202.5179856115108,7.153466259524119,3475
54,204.5135292406168,7.1033994922778065,3437
55,206.5125730994152,7.3925567868508795,3420
56,208.5217673814165,7.703382876590911,3078
57,210.61131578947368,6.151311199272934,3800
58,212.94469464961267,6.573649207271342,5551
59,215.45640473627557,6.297862746791896,3716
60,217.47294589178355,7.19653716993953,2994
61,219.5253752680486,7.146935375525834,2798
62,221.5071770334928,7.638306543872687,2508
63,223.45121431614828,7.430823084162203,2347
64,225.9935760171306,7.797360420354684,3269
65,228.5251670378619,7.40409067500142,2245
66,230.4884705882353,7.74390792798996,2125
67,232.486562150056,8.472136143006777,1786
68,234.47717842323652,8.905330583102804,1446
69,236.36560069144338,5.481096104650324,2314
70,238.48131370328426,7.116962074794694,1766
71,241.0333810205055,7.8201786071900585,2097
72,243.48013524936601,7.485581492480844,1183
73,245.4098582039163,5.749260438687893,1481
74,247.5708898944193,6.090227540846504,1326
75,249.48495270851248,6.266818609713278,1163
76,251.42708333333334,6.823609799395005,960
77,253.93215613382898,7.624114841499736,1076
78,256.5388692579505,7.534046010815213,566
79,258.4879807692308,8.831378439871164,416
80,260.42897727272725,8.945541407574307,352
81,262.486013986014,9.447918495306602,286
82,264.4752475247525,10.347828282873229,202
83,266.5195530726257,10.665715707746964,179
84,269.0642201834862,10.778103659185794,218
85,271.55357142857144,10.189163188849177,112
86,273.4,9.367323762774468,100
87,275.5138888888889,9.402974125411776,72
88,277.36206896551727,9.174205261057821,58
89,279.5,10.926212159070102,44
90,281.45,10.123521822690964,40
91,284.037037037037,9.994288815392387,54
92,286.4736842105263,11.183763453834935,19
93,288.4166666666667,11.44469185670217,12
94,290.6666666666667,14.041136487325032,15
95,292.75,10.040022373199463,8
96,294.6923076923077,11.922167961414043,13
97,297.2,10.084858846664428,10
98,299.3333333333333,7.878889428244697,9
99,301.25,5.99917459487915,4
