,alt_mean,pend_mean,freq
0,405.1090780587404,1.3811369629300931,12734
1,411.47711404189295,18.624834984610303,1289
2,417.4929203539823,15.134557671357046,2260
3,425.093316519546,17.126661443970892,2379
4,432.12481352560917,20.88801397247613,2011
5,439.4051565377532,14.705901479578369,3258
6,446.2006779661017,17.634251637074907,2950
7,452.57131011608624,19.39160171581145,2412
8,459.03198836786623,19.583580004523252,2751
9,466.2227674190383,17.05440021302133,3057
10,472.9041368337311,20.5476205501655,2514
11,480.2224685883223,18.37495434088171,2706
12,486.4889447236181,19.60914715510517,1990
13,492.9606462303231,18.69587930276459,2414
14,499.94097222222223,20.558241932253754,2016
15,507.0743305632502,18.887081929521216,2166
16,513.8818277310925,21.2966654996912,1904
17,521.2117826307771,19.69981048508548,1969
18,527.5121193287756,21.704553455947867,1609
19,533.9507842076798,21.271546477430764,1849
20,540.8996655518395,20.836161674763446,1794
21,547.9119278779473,23.193558516639612,1442
22,554.9798050139276,22.492762083836254,1436
23,561.5595238095239,22.823254668941864,1092
24,568.1832963784183,20.982784374458035,1353
25,575.0828530259366,21.036831477104073,1388
26,581.970612244898,23.732634001167455,1225
27,589.0166666666667,23.71642221480608,1200
28,596.030910609858,23.84843797542298,1197
29,602.2877442273534,22.23254004311392,1126
30,609.0099667774086,23.777236234755613,1204
31,616.0973377703828,22.721190721490817,1202
32,623.0243902439024,21.293694533014936,1271
33,630.0166527893422,20.8349006652435,1201
34,636.3572044866264,17.57882774534464,1159
35,642.6401630988787,19.937313055834153,981
36,649.8743882544861,25.155690490324385,613
37,657.1156462585034,24.348554848813688,588
38,663.9301886792452,26.327297575968615,530
39,670.9242718446602,25.40963146755996,515
40,677.4935064935065,26.81315879202508,385
41,683.9616306954437,27.655200869059392,417
42,691.0426065162907,26.827917296635476,399
43,697.947619047619,26.010275193623134,420
44,704.92,23.635756614208223,450
45,711.4152823920266,24.35513310198768,301
46,717.8305555555555,24.82705152961943,360
47,725.1635111876076,16.66126028344471,581
48,732.5394190871369,12.344957761744741,964
49,738.8773690078037,15.311800847749913,897
50,746.5203463203463,12.4905846567381,1155
51,752.2214156079855,13.844470558819884,1102
52,758.8828264758497,15.481521292961133,1118
53,765.9003601440576,16.928557024640337,833
54,772.859799713877,16.92792225378607,699
55,780.1150729335494,16.344673065350932,617
56,786.5258620689655,18.968900626846427,464
57,792.9101941747573,20.44772960607288,412
58,799.9845814977973,19.68486029093486,454
59,807.0746268656717,18.664898430614837,469
60,814.0560165975104,18.189607929886623,482
61,820.9232175502742,16.411138114916124,547
62,827.4338235294117,18.26425614865387,408
63,833.8344827586207,18.95736889811768,435
64,840.9820717131474,17.32806267147045,502
65,847.9937106918239,19.537396664889354,477
66,855.0671140939597,19.65686408945378,447
67,861.389175257732,19.100688781320436,388
68,868.0676855895197,18.84832448001512,458
69,874.8005319148937,20.282991723018757,376
70,882.0385604113111,20.16833171194807,389
71,889.1688804554079,15.510840477029557,527
72,895.8448979591836,15.530264809180279,490
73,902.5402010050251,15.019626717771118,398
74,908.8514412416852,16.130194483205113,451
75,916.1771058315335,15.570604333352321,463
76,922.8882113821138,15.531013855968064,492
77,929.7906403940887,16.15013017252161,406
78,936.4674220963173,15.42668744558653,353
79,942.8472222222222,13.102033401197858,360
80,949.8978723404256,15.53194173549084,235
81,956.743842364532,16.072979768508763,203
82,963.51,14.881576653718948,200
83,970.8461538461538,17.85751203894615,130
84,977.4756097560976,19.910330871256388,82
85,983.8636363636364,17.921689087694343,88
86,990.9428571428572,19.584811367307392,70
87,998.3934426229508,21.124519144902465,61
88,1004.8472222222222,15.521788765986761,72
89,1012.0133333333333,13.130135882695516,75
90,1018.0882352941177,15.339361334548277,68
91,1024.4666666666667,21.827532561620078,30
92,1031.625,26.0252685546875,24
93,1039.095238095238,27.249637603759766,21
94,1045.875,27.031650364398956,16
95,1052.5,26.096408738030327,18
96,1059.25,21.088914108276366,20
97,1065.375,17.002026826143265,16
98,1072.4444444444443,19.29965655008952,9
99,1078.4,10.585813808441163,5
