,alt_mean,pend_mean,freq
0,984.3912209162869,2.316239834203512,4169
1,996.732810692713,4.599008619785309,7781
2,1013.6700620306889,5.586480616250538,15315
3,1028.9793882010197,7.63266075573867,13730
4,1045.7353232189973,8.287083314117389,12128
5,1061.751146654122,9.877799274394839,8503
6,1078.3272782781255,11.799890149542255,6551
7,1094.9628364530674,11.598652258159065,7319
8,1111.1915167095115,11.33836930865085,7002
9,1127.9990113692536,11.909831718118605,6069
10,1144.4866624658684,12.761630659267647,4761
11,1160.7501875468868,12.106483317805427,5332
12,1177.3438596491228,13.311030024760647,4560
13,1194.0485133020345,14.290792011692304,5112
14,1210.5608947804474,14.45189404817238,4828
15,1226.8321799307957,15.303634370544332,5202
16,1243.4373034591194,15.62111138613344,5088
17,1260.104114934374,16.731422837182706,5638
18,1276.3472302644277,17.33226289023904,5181
19,1293.139799792889,17.073359061108402,5794
20,1309.4555353901997,17.739594828703876,5510
21,1326.04501216545,18.328908208575065,5754
22,1342.519401330377,18.97477470989238,5412
23,1359.0119821978774,19.212030145728967,5842
24,1375.3699101510229,19.759748924624006,5231
25,1392.1296464188576,20.247698466321715,5515
26,1408.475,19.85668939434944,5320
27,1424.9233106900251,19.632406702446946,5594
28,1441.4572682182372,19.12277467077536,5242
29,1458.0737142857142,19.477107507694335,5250
30,1474.3365180467092,19.912052884666277,4710
31,1491.0976697061803,20.628363528597077,4935
32,1507.4759465478842,20.98628141702151,4490
33,1524.1471682513436,20.776996224169988,4838
34,1540.3700842696628,21.080869144937964,4272
35,1556.977358490566,21.554603534017367,4505
36,1573.5013110846246,22.311483702315762,4195
37,1590.0030594405594,21.893962315446533,4576
38,1606.5218637992832,22.129238233956528,4185
39,1622.4633373934228,22.212360048715148,4105
40,1638.9445855460633,21.999458136293747,4331
41,1655.4826021180031,22.257625136300884,3966
42,1671.7966978807294,21.779699304689615,4058
43,1688.665290393614,22.348154474741953,3633
44,1705.0903540903541,21.81462642928183,4095
45,1721.2598711845421,22.24409038078815,3571
46,1737.9760264535685,23.441405060042296,3629
47,1754.5817182528203,23.498386294261756,3457
48,1770.960299046146,22.55953233774927,3879
49,1787.280864197531,22.763116938681847,3564
50,1803.8689060642093,24.068179588964238,3364
51,1820.4425162689804,23.39762497613184,3227
52,1836.8903020667726,24.257669361407125,3145
53,1853.2516934046346,24.963661368284207,2805
54,1870.060984570169,25.872665294100482,2722
55,1886.593359375,26.13236230025068,2560
56,1902.9406506971754,24.77942638809356,2797
57,1919.5207547169812,24.24008587448102,2650
58,1936.1664812754914,24.177772142907447,2697
59,1952.390723562152,23.322065577657412,2695
60,1969.0339552238806,24.332963785573618,2680
61,1985.5312377210216,23.602464273683214,2545
62,2001.927797833935,24.253818295636044,2493
63,2018.4382284382284,25.81495599346561,2145
64,2035.2692629815745,24.788694532772205,2388
65,2051.5456117596195,24.171281407624676,2313
66,2067.9702928870292,24.726948164696473,2390
67,2084.4540182270093,23.38116459505264,2414
68,2101.1051100955547,23.21648691076434,2407
69,2117.335464620631,22.77668930296703,2346
70,2134.0049085229807,24.456439905191097,2241
71,2150.541336851363,23.636618044125793,2274
72,2166.5433789954336,23.84595807817973,2190
73,2182.964838844705,23.118529777938026,2389
74,2199.3200612557425,24.613586241642757,1959
75,2216.0371287128714,24.849668841226265,2020
76,2232.429633300297,24.042113671808462,2018
77,2248.737655860349,24.973684817121512,2005
78,2265.4646405610756,26.686457053323295,1711
79,2282.1054164239954,27.1964361067768,1717
80,2298.585835694051,25.09233192316871,1765
81,2315.066492146597,23.71027920608121,1910
82,2331.386931818182,23.517793760888956,1760
83,2347.9256155055004,22.546794942937765,1909
84,2364.6564073866816,22.154777232901505,1787
85,2380.726442033124,21.088960604692172,1751
86,2397.389878831076,22.61818269959366,1403
87,2413.746646795827,21.95147177465982,1342
88,2429.9267015706805,21.291181453360313,955
89,2446.5086206896553,23.274243625929987,696
90,2463.318181818182,23.34682874592868,550
91,2479.681647940075,20.79757636171602,534
92,2496.189415041783,22.838251566156373,359
93,2512.277777777778,21.61850118784257,324
94,2529.9021276595745,25.417523492650783,235
95,2545.7264957264956,21.187525007459854,234
96,2562.068493150685,19.230554577014217,146
97,2579.2808988764045,21.48087050941553,89
98,2595.635135135135,17.88071923320358,74
99,2608.0,11.349209167063236,32
