,alt_mean,pend_mean,freq
0,193.70093457943926,7.270280522720836,642
1,222.65207877461708,5.597238392236576,5027
2,245.902416918429,20.55616548949138,3310
3,275.9052950075643,22.650953266011065,3305
4,306.82077249175694,19.767242963365717,4246
5,330.90871833084947,15.198832759814096,5368
6,362.844733420026,21.477494117047915,3845
7,392.26752336448595,23.421766334848705,3424
8,420.60506519558675,20.768369497049417,3988
9,449.5710580912863,23.63310353913928,3856
10,480.6910055583628,25.58667042517132,3958
11,509.18204488778053,23.012559559279843,4812
12,537.5791015625,27.51736495879595,4096
13,567.6348802712439,26.7148762581257,4719
14,596.3747174076865,26.681598593585456,5308
15,624.9744249638089,24.878126733907457,6217
16,654.3524139924833,24.51007364147934,6918
17,683.5165955429113,22.964839206007827,8436
18,712.6744236156001,23.17145265791982,9282
19,741.797873378207,22.314256765693354,10251
20,770.6767132328677,25.299330049399796,9091
21,800.464834605598,24.883359448582162,9825
22,828.9886858137511,25.636775585521686,10341
23,858.1941007710238,25.761833400474732,11154
24,886.7174682322664,24.873725722231857,12434
25,916.4719348448162,24.35246228039925,13629
26,944.760184764501,24.462330348993927,13206
27,973.9729876160991,24.675500577148455,12920
28,1004.3903519566823,25.011344167839777,12189
29,1032.8641620740511,23.581026152466837,12883
30,1061.8234887140015,25.745720991654906,11563
31,1090.815947940948,27.250947973418114,10296
32,1120.2619350732018,28.33407250135258,9426
33,1148.8654589863627,28.48062067002258,9826
34,1178.1333194241602,29.609912886957574,9586
35,1207.8512347261385,25.698983037292493,11703
36,1237.502656658514,24.06309818018043,11857
37,1265.8739005343198,24.330036455875458,12165
38,1294.7060688405797,26.763370249533782,11040
39,1324.0609301412874,27.740511533551302,10192
40,1353.0572957969864,26.671237317716717,10088
41,1381.719890421681,25.72425208349725,10221
42,1411.5359935292531,23.759037942629014,11127
43,1440.0216458658347,25.480712775704735,10256
44,1469.9191095437513,25.64193835995758,9074
45,1498.0513734053557,24.677739029587748,8701
46,1527.8030261348006,27.617317193000485,7270
47,1556.9459025955089,28.79387928148719,6858
48,1586.0120625465377,30.169672087742512,6715
49,1614.781736478896,31.39316787939358,6231
50,1644.1064319789439,31.52647485936388,6079
51,1674.180610338385,23.09412360981413,9634
52,1703.2486198547215,21.84568875322042,10325
53,1732.0805380701906,20.606566068169535,11597
54,1761.1376098877188,21.270133905761888,11489
55,1789.911361729891,22.91027224691086,10729
56,1818.5031119368323,22.563786189765416,10765
57,1847.8812992125984,24.018083153524266,10160
58,1877.0127331060758,25.335189616516402,9974
59,1905.9610129001433,24.70592750079656,10465
60,1935.6934575989665,25.214397558726386,10837
61,1965.0378623545653,27.131842008217202,10142
62,1994.2491003247608,25.421906727029768,11393
63,2022.9558551902476,26.813831514049642,10828
64,2052.0466900887573,26.619892249197957,10816
65,2080.8223341125695,25.937446201781192,11122
66,2110.057738961669,27.627795441823928,10305
67,2138.8612253083325,27.54930957862251,9973
68,2168.4967570754716,27.692297817940045,10176
69,2197.7901246882793,26.951120232970936,10025
70,2226.9948898115617,27.060846016174256,9393
71,2255.8385292717753,28.02235430762037,8404
72,2285.1079365079363,26.50772585285754,8505
73,2313.7351303467476,26.198747056363594,7902
74,2342.4806132979506,27.81145179906145,6783
75,2372.061055232045,29.226968330671827,5667
76,2400.9509179467964,30.726949462789236,5338
77,2430.9052757793766,29.977848521930326,5004
78,2459.6814880035217,30.137802304424905,4543
79,2488.212151644489,30.40136338607648,3983
80,2517.4842931937173,33.687257711487916,3056
81,2547.4423269809427,32.10002958292309,2991
82,2575.2587209302324,30.72863177773218,2752
83,2604.256296296296,33.543338223916514,2025
84,2634.5386787125917,34.98587105113998,1771
85,2663.870122306348,31.011222880873905,1717
86,2692.051890289103,33.353991134684556,1349
87,2721.9436229205176,37.791560849949526,1082
88,2751.290512174643,34.71444118813643,1191
89,2779.2792362768496,29.718103182960714,1257
90,2809.3021739130436,32.91569561647332,920
91,2837.950431034483,30.371839073197595,928
92,2865.9072426937737,30.865922052039277,787
93,2896.837294332724,36.82315830513154,547
94,2926.135761589404,31.96835143992443,604
95,2953.3971193415637,27.29000315327703,486
96,2982.125,27.949766955993795,216
97,3012.7611940298507,26.34266838742726,134
98,3040.5794392523367,20.604688617670647,107
99,3063.516129032258,15.180193255024571,31
