,alt_mean,pend_mean,freq
0,77.0,0.5424586791920727,734
1,78.0,3.7940178871843857,173
2,79.0,6.2588602043333506,105
3,80.0,4.226354329430278,199
4,81.0,1.7447952658526207,1216
5,82.0,6.894552573185105,277
6,83.0,8.077459387135406,237
7,84.0,4.443724824208606,581
8,85.0,8.074814728026988,311
9,86.0,0.999957367072746,7883
10,87.0,4.801526736412981,1758
11,88.0,6.401543512130675,1417
12,89.0,6.517115810343078,1434
13,90.0,7.541227048165532,1281
14,91.0,3.7196864564595735,3409
15,92.0,5.223647799020347,2518
16,93.0,7.304100596623812,1867
17,94.0,6.242271956141669,2358
18,95.0,3.2462482883180357,5879
19,96.0,3.405874360754529,6611
20,97.0,7.607849093450431,2954
21,98.0,7.631062518454146,3045
22,99.0,8.104741060030449,2983
23,100.0,8.196180297056314,3055
24,101.0,5.442199351937695,4939
25,102.0,8.265565603818649,3120
26,103.0,7.639351446162009,3434
27,104.0,8.903204596153747,3004
28,105.0,8.818339381692478,3090
29,106.0,4.386455594898884,7019
30,107.0,9.396086949763415,3129
31,108.0,8.127959126122494,3740
32,109.0,8.27603102419391,3884
33,110.0,7.270515913846927,4527
34,111.0,9.336659388667986,3449
35,112.0,8.981903076270179,3638
36,113.0,8.913091237052248,3682
37,114.0,7.911396926685679,4179
38,115.0,8.03544124582961,4132
39,116.0,9.47589393090681,3571
40,117.0,7.580793986966045,4443
41,118.0,8.282431156674447,4018
42,119.0,5.131728036691051,7010
43,120.0,7.410795345785061,4697
44,121.0,9.11298456992404,3792
45,122.0,8.182460995907965,4158
46,123.0,9.135876334071728,3561
47,124.0,9.126104107393147,3459
48,125.0,9.278163077113568,3219
49,126.0,9.365309359199825,3178
50,127.0,9.21828006053793,2929
51,128.0,9.308179123723765,2968
52,129.0,8.648064117785445,2837
53,130.0,8.960799150814575,2654
54,131.0,8.259586074992137,2720
55,132.0,8.593323831075317,2434
56,133.0,5.426123529900469,3924
57,134.0,8.035577294619188,2369
58,135.0,8.33798635921633,2096
59,136.0,8.495033017653265,1916
60,137.0,9.114713598068194,1609
61,138.0,6.827221724468879,2066
62,139.0,8.422546948827438,1535
63,140.0,9.188180151981411,1305
64,141.0,9.441776439482581,1147
65,142.0,9.099688338691537,1100
66,143.0,9.346401156414123,966
67,144.0,8.973456799323905,903
68,145.0,8.131517017942397,972
69,146.0,9.468718081712723,690
70,147.0,8.920692501513939,738
71,148.0,9.469525680371694,630
72,149.0,9.931113970060961,545
73,150.0,8.15311610613184,697
74,151.0,8.954903062155806,551
75,152.0,8.72089620088343,562
76,153.0,8.69753419219955,484
77,154.0,9.489559386779794,423
78,155.0,8.230029236276945,480
79,156.0,8.374792220051756,388
80,157.0,9.670268311344905,337
81,158.0,10.215823804077349,304
82,159.0,10.348115838491,273
83,160.0,9.644266096544472,231
84,161.0,9.531474245049186,236
85,162.0,10.04086993562984,187
86,163.0,9.635529549241816,159
87,164.0,10.194533444502774,136
88,165.0,9.981311499126374,126
89,166.0,8.921832888387144,128
90,167.0,7.764966096948175,102
91,168.0,7.495317530632019,105
92,169.0,6.4588829055428505,96
93,170.0,4.689523206438337,70
94,171.0,5.4191663186801105,38
95,172.0,7.46006566286087,22
96,173.0,5.750507842410695,11
97,174.0,5.400219987420475,17
98,175.0,4.4817871898412704,8
99,176.0,3.9763330936431887,5
